start_date,recipient_last_name,recipient_first_name,corp_id,display_name,first_name,last_name,what_is_your_grade_level,would_you_like_to_be_a_mentor_or_a_mentee,would_you_prefer_a_mentee_within_your_business_unit_group,what_are_your_strongest_skills_please_choose_your_top_3,what_topics_are_you_knowledgeable_on_please_choose_your_top_3,which_expectations_can_you_help_fulfill_please_choose_your_top_3,do_you_prefer_2_2_or_would_you_be_comfortable_mentoring_more_than_one_person,would_you_consider_yourself_an_extrovert_or_an_introvert,which_personality_type_would_you_prefer_to_be_paired_with,which_of_the_following_best_describes_you_as_a_person,please_tell_us_in_your_own_words_why_you_want_to_be_a_mentor_what_are_your_expectations_and_intended_outcomes_please_provide_a_detailed_response_of_3_4_sentences,are_there_any_special_considerations_that_you_would_like_known_when_your_application_is_reviewed_is_your_desire_to_participate_based_on_certain_criteria_that_you_have_in_mind_that_was_not_covered_in_the_previous_questions_please_list_that_information_here,would_you_prefer_a_mentor_with_your_current_job_role_or_one_above,what_skills_would_you_like_to_improve_please_choose_your_top_3,what_topics_are_you_interested_in_please_choose_your_top_3,what_are_your_expectations_for_this_program_please_choose_your_top_3,would_you_consider_yourself_an_extrovert_or_an_introvert_2,which_personality_type_would_you_prefer_to_be_paired_with_2,which_of_the_following_best_describes_you_as_a_person_2,please_tell_us_in_your_own_words_why_you_want_to_be_a_mentee_what_are_your_expectations_and_intended_outcomes_please_provide_a_detailed_response_of_3_4_sentences,are_there_any_special_considerations_that_you_would_like_known_when_your_application_is_reviewed_is_your_desire_to_participate_based_on_certain_criteria_that_you_have_in_mind_that_was_not_covered_in_the_previous_questions_please_list_that_information_here_2,affiliation_group,affiliation_unit,source_year
45447.587847222225,Last0751,First0751,CID0751,PERSON_0751,First0751,Last0751,Grade 5,Mentee,,,,,,,,,,,No preference,"practicewindow termcyx / termaud growthmatch,effortframe / termduz,methodfield termagc","termalt termctu,resultroute termdvr,termanz optionmodel","termclr termdxu contextshare,termcfe termdxu termalt termcnb,termcay termdta-termahf termcyv termddb",Extrovert,No preference,Structured / Process-driven / Logical,termbec termaaa mentorprocess termdvx methodmatch termapf termbev termdql planpath termavq termbfv termalg termadj focusapproach termbla.,,Group 04,Unit 03,2024
45447.618935185186,Last0752,First0752,CID0752,PERSON_0752,First0752,Last0752,Grade 1,Mentee,,,,,,,,,,,Above,"termczn termeas / reviewguide termaqk,practicewindow termcyx / termaud growthmatch,effortframe / termduz","termalt termctu,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termcfe termdxu termalt termcnb,termdxn termcyx,termcay termdta-termahf termcyv termddb",Extrovert,Extrovert,Creative / Explorer / Experimenter,"supporteffort careerframe termdgn contextfield changetopic insightanalysis termbfe termaxw termafg termdgn contextfield termbfz termcqj reviewmatch termbev termbla. termbui termdow termdvx changeshare termavq termbqz termbgc termaxq termagm termcqj termabv, termdfm, insightbridge termbxe leadermatch changeeffort termcqj termeaq. mentorprocess leaderprocess termavq termdvx logicmodel termagm studychoice termcqj impactroute termbev termdwc termbxe methodapproach termbxe termbgc.",termbec termbiz termbyz termagr careerframe termaoh termals reasonshare termbhd termark termdlr termcdn termacu termaqc termcqn termbzm termaio methodeffort termbev changeshare effortapproach termcsi termbxd,Group 01,Unit 06,2024
45448.335416666669,Last0753,First0753,CID0753,PERSON_0753,First0753,Last0753,Grade 9,Mentor,No preference,"termbtk/termajf,termczn termeas/reviewguide termaqk,practicewindow termcyx/termaud growthmatch","termdks & learnsummary,resultroute termdvr,termanz optionmodel","termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb,termdco termcyx",1 mentee,Introvert,No preference,Structured / Process-driven / Logical,termbec termadw teamsystem termaly effortapproach termchc termdvx termbqp termdeq termbkj termbev effortapproach termciv termdvx termdfl termdfn. termaqc teamchoice termdsx termamd termdvc termdvx termdxu termbhr termcjl termbev termcst termczn termdvx logicthread; termbec termdef termchh termdvx termaqc termbla.,-,,,,,,,,,,Group 01,Unit 10,2024
45448.348113425927,Last0754,First0754,CID0754,PERSON_0754,First0754,Last0754,Grade 6,Mentor,No preference,"practicewindow termcyx/termaud growthmatch,effortframe/termduz,reviewmatch optionmodel/termbwl","termdks & learnsummary,termalt termctu,termbhr termaxs/termaoo careerdialog","termdpc termdvx termagr termark termccm termavi,termdco termbhr contextgroup,termcay termdta-termahf termcyv termddb",2 mentees,Extrovert,No preference,Creative / Explorer / Experimenter,"termdvf effortapproach termbrx, termbec termbgc termeal termaml termaju termdvx termctg termcxd termdvx detailthread termcqj termbhr termcyv termddb. termbec termbut termdcd contextfield termddb termbyr termdaa leaderprocess termadk 8 effortpoint. termbec termaaa effortapproach termchy termavi termbev futureview termdmn termdvx termcto termctg contextfield termaqc termccm termcsi contextfield termcig termciv termbec termbgc. termbec termcdb reviewshare termbla termcxp termdfc termdxu contextshare termbev termawz termagm effortapproach goalroute termavi termdoa termbec termcto termabs termdwn termbev detailthread termcqj termbhr.","termbec termbhd termaik termdvx termchr termdxu termcha termdvf termbec reviewsignal learnguide termavq termdvx termagr termalk termbqz termbxe termbnm effortapproach methodrecord termbrx, termcuf termcyv termaqc termcba termaqo termaqc termbnt termajp logicdialog planfield termdvx termagm termbqz termake termchm termdjn termbxi termbev termdcm termbev termals termbec termbgc reviewfield termbqz termduv termcth contextfield termake teamsystem teamchoice, mentorroute termagm contextfield termdhl!",,,,,,,,,,Group 04,Unit 12,2024
45448.354155092595,Last0755,First0755,CID0755,PERSON_0755,First0755,Last0755,Grade 5,Mentee,,,,,,,,,,,Same role/function,"termbog / impactnetwork termdhg,practicewindow termcyx / termaud growthmatch,methodfield termagc","termalt termctu,termdzz termajf / skillmodel,termbhr termaxs/termaoo careerdialog","termdwn termcqc methodeffort futurefield termdhp,termdxn termdxu termbhr contextgroup,termcay termdta-termahf termcyv termddb",Extrovert,Extrovert,Creative / Explorer / Experimenter,,,Group 03,Unit 11,2024
45448.462245370371,Last0756,First0756,CID0756,PERSON_0756,First0756,Last0756,Grade 3,Mentee,,,,,,,,,,,Same role/function,"termbtk / termajf,effortframe / termduz,methodfield termagc","termdks & learnsummary,termalt termctu,resultroute termdvr","termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb,termcay termdta-termahf termcyv termddb",Introvert,No preference,Structured / Process-driven / Logical,termbec futureview optionpath termdvx termazn studychoice termdxu termduz termbev termazn studychoice termbrg termaiu. termbec mentortopic termdvx termcqw contextfield termaqc termddq termbev termdap termdmk termasi termagm. termcjc optionpath termdvx termamy termadj termabi contextfield termdxu termbrl termbev termazn.,,Group 06,Unit 10,2024
45448.511192129627,Last0146,First0146,CID0146,PERSON_0146,First0146,Last0146,Grade 7,Mentee,,,,,,,,,,,Above,"termbtk / termajf,termczn termeas / reviewguide termaqk,effortframe / termduz","termalt termctu,termanz optionmodel,termdzz termajf / skillmodel","termclr termdxu contextshare,termcfe termdxu termalt termcnb,termdxn termcyx",Extrovert,No preference,Structured / Process-driven / Logical,termbec termbut termdzd termdkr termbpc termcww termdxn effortapproach termbrx/termahp termcns termclf contextfield termaqc termbgj.  termbec termadw termagz optionpath termdki termafg termczn termbev termbec futureview termagr termczb termdvx termagr growthmodel termdvf effortapproach termdqu.  reviewshare teamchoice futureview termbse termagm termalg effortapproach termddl termbje termdvx termcjs studychoice effortapproach goalchoice termdxi.,termbfx termbrr termdvx projectwindow termdvf effortapproach termbrx termdvf termdta. termbec termbut termdth termaqc termazf termces leaderprocess termaux.,Group 01,Unit 07,2024
45448.520925925928,Last0757,First0757,CID0757,PERSON_0757,First0757,Last0757,Grade 1,Mentee,,,,,,,,,,,No preference,"practicewindow termcyx / termaud growthmatch,effortframe / termduz,reviewmatch optionmodel / termbwl","termcsi termbkc,termalt termctu,termbhr termaxs/termaoo careerdialog","termclr termdxu contextshare,termdwn termcqc methodeffort futurefield termdhp,termarp effortapproach optionmodel termbrc",Introvert,No preference,Creative / Explorer / Experimenter,termbec learnguide termdvx termagr effortapproach termahp termdvx methodmatch termadj termcnb termbev termbla termbqz termcxp termcto termagm termcjs contextfield termdxu termbkn termbrc termbev termcrj termcbn. termbec termbot learnguide termdvx termdwn termdpc termdvx careerprofile termbev termawz termanr termbqz termcxp termcto termagm termdvx termagr termadj termdvc. changeeffort termalg termbqz termbec futureview optionpath termdvx methodmatch termeba termbev termcnb termbqz termcxp termcto termagm termdvx termbzd termbqc termbqz termafg termdxu termazm.,,Group 02,Unit 04,2024
45448.302511574075,Last0758,First0758,CID0758,PERSON_0758,First0758,Last0758,Grade 1,Mentee,,,,,,,,,,,No preference,"effortframe / termduz,reviewmatch optionmodel / termbwl,termako / termcqa","termdks & learnsummary,termalt termctu,termdge futureprofile","termdwn termcqc methodeffort futurefield termdhp,termcfe termdxu termalt termcnb,termcay termdta-termahf termcyv termddb",Extrovert,No preference,Structured / Process-driven / Logical,"termbec learnguide termdvx termagr effortapproach termahp - termbec learnguide termdvx termawz insightpoint termaqo termdxu termcnb termbev termbla contextfield termdxu termbkn termbrc termdvx termdxu studytopic termayh. termdxu termaaw termbev termdei termdfw, termaly leaderprocess termagm termdvx termdef termcyv termczl planpath effortapproach termczh termdql; termbut effortapproach termbfh termdea termaqo termddb termbev termdpc termbec termbgc termamy effortapproach learnoutcome termdwo; termbev termdwn termadj termcqc termbgi termbqz termbec effortgroup termdzd termagr termbgp termaqo (termaqc termbec termbgc reviewfield termbyz termaed).",termcpr.,Group 01,Unit 11,2024
45448.54859953704,Last0759,First0759,CID0759,PERSON_0759,First0759,Last0759,Grade 4,Mentee,,,,,,,,,,,No preference,"termbtk / termajf,effortframe / termduz,reviewmatch optionmodel / termbwl","termdks & learnsummary,termalt termctu,termdge futureprofile","termdpc termdvx termagr termark termccm termavi,termcfe termdxu termalt termcnb,termdxn termcyx",Extrovert,No preference,Structured / Process-driven / Logical,termbec futureview termdmn termdvx termaox termbrg termadj contextmatch contextfield termccm. termbec learnguide termdvx termagr termdpy termdvx termagr effortapproach termbrx contextfield termaqc termcrj termbev termadw termbrg effortapproach termahp termaly effortapproach termawb termdpd termaox. termbec learnguide termdvx termdco termdzc termcyx termalg termanz termbqz termbec effortgroup termdzd termbut planwindow termabn termebm termbev mentoranalysis focuspoint studychoice termbed termbja termcyk termbhr termcwm,termbec termaaa mentorprocess leaderprocess termadj termcyi termbxd termaqc termddb termbwl termbev termbit&termbec termaly termbov contextchoice termcty planfield termdvx termagm termbev termbec termaaa termdow termbqz reviewshare termcxp termcto termagm changeshare termadj termanz termdvx careerprofile termalg contextfield reviewshare termbje.,Group 02,Unit 03,2024
45441.338819444441,Last0597,First0597,CID0597,PERSON_0597,First0597,Last0597,Grade 6,Mentee,,,,,,,,,,,No preference,"termbtk / termajf,termczn termeas / reviewguide termaqk,effortframe / termduz","termalt termctu,termdzz termajf / skillmodel,termbhr termaxs/termaoo careerdialog","termclr termdxu contextshare,termdwn termcqc methodeffort futurefield termdhp,termbhy termark practicepoint",Extrovert,Extrovert,Creative / Explorer / Experimenter,termbec learnguide termdvx termdfl termdvx termdwn termbev termdpa termaqc termaju termaqo effortapproach termahp. termbiq termcai termbev termajq.,termdls,Group 02,Unit 02,2024
45448.58525462963,Last0760,First0760,CID0760,PERSON_0760,First0760,Last0760,Grade 1,Mentee,,,,,,,,,,,Above,"termbtk / termajf,practicewindow termcyx / termaud growthmatch,effortframe / termduz","termdks & learnsummary,termalt termctu,termdge futureprofile","termdxn termcyx,termdxn termdxu termbhr contextgroup,termbhy termark practicepoint",Introvert,No preference,Structured / Process-driven / Logical,"termbec designsystem termdxu termeaq termalg termddb termbgr reviewshare termaph termbev teamgroup termdiz futurepoint termczh termayh teamrecord termbqz termbec futureview optionpath termcto designbridge termbcq termdxu termaat.  termbec termbot learnguide termdvx termbga termdxu effortframe termcnb termbev mentoranalysis termadj termcmz termalg termaxy termcsf termdvx termanz.  termdxu termdei termdkk termaly termdvx termdfc termdxu careerprofile termbev termbct termdxu termaat termdvf termdvx termcdn termbec futureview optionpath termdvx practicechoice termcne termbrg effortapproach termafb termdvf termbec termcam termdxu termcjj.  termcvj termbec termaaa termcsf termaqo termcjj, termbec futureview optionpath termdvx termagr termdpy termdvx termaat termdzd termeae studychoice goalapproach termdxu methodapproach termazn, termcuf termbot studychoice termcez termdxu termbmj termdtl termcxp termagr contextfield termdxu termbhr termalg termddb.",termcpr termbxp resultprofile methodeffort skillframe termbec futureview termagr termcty termdyz termdvx termbla reviewshare teamsystem teamchoice termbev termadf termagr termdpy termdvx termdnm termbyz termchh contextfield termaqc termcrj termcvj termbec termdjn termadj termabi contextfield termdxu termbrc.,Group 04,Unit 07,2024
45448.584826388891,Last0761,First0761,CID0761,PERSON_0761,First0761,Last0761,Grade 2,Mentee,,,,,,,,,,,Above,"termbtk / termajf,termczn termeas / reviewguide termaqk,effortframe / termduz","termalt termctu,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termdwn termcqc methodeffort futurefield termdhp,termcfe termdxu termalt termcnb,termdxn termcyx",Introvert,No preference,Structured / Process-driven / Logical,"termbec learnguide termdvx termagr effortapproach termahp termdiz termbqz termbec termbgc methodmatch termdbn termapf termbev termdea studychoice termdpc termdvx detailthread termbhr termank termbxd termddb termbev termdco valuepoint. termbrg effortapproach termahp termaly termbot effortapproach termaml termcfj leaderprocess termagm termdvx careerprofile termbev termdwn planpath termavq termaxw termbgc termcrm termdxu termckw termbev termdch termcqj termcwa termalg termagm. leaderprocess termagm, termbfg termavq termdvx practicechoice termdvx termaxw termbgc termbse focusmodel skillmodel, termdhy termbev changedialog termaly termcty termcue termdvx termcjs supportinsight termbev valuepoint.",reasonchoice/effortapproach,Group 03,Unit 02,2024
45427.39234953704,Last0762,First0762,CID0762,PERSON_0762,First0762,Last0762,Grade 2,Mentee,,,,,,,,,,,Above,"termbtk / termajf,effortframe / termduz,reviewmatch optionmodel / termbwl","termdks & learnsummary,termalt termctu,termbhr termaxs/termaoo careerdialog","termcay effortapproach termadj effortpath futuredialog termccv,termdxn termcyx,termcay termdta-termahf termcyv termddb",Introvert,No preference,Structured / Process-driven / Logical,"termdvf effortapproach teamnetwork termdzc termbro termcyv termddb termbev termbrg termebx contextfield termdxu termbhr, termbec termaaa termdow termdvx methodmatch termaee termcag studychoice termbhr termctu, effortframe, termbev termbob termcag. termdxu termcgk termaly termdvx methodmatch termadj termapf termbev termcag planpath termavq termalg termadj termbla skillframe termbgi. termbec termcdb termdvx termbmx reviewshare termbla termdvx termcjs valuepoint.",reasonchoice/effortapproach,Group 02,Unit 11,2024
45448.596678240741,Last0763,First0763,CID0763,PERSON_0763,First0763,Last0763,Grade 6,Mentee,,,,,,,,,,,Above,"termbtk / termajf,effortframe / termduz,termako / termcqa","termalt termctu,resultroute termdvr,termanz optionmodel","termclr termdxu contextshare,termcfe termdxu termalt termcnb,termdxn termcyx",Extrovert,Extrovert,Creative / Explorer / Experimenter,"termbha termdfn termaly termcty planfield termbev futureview optionpath termdvx termdwn planpath termdmk, termdfc termcyx termbev careerprofile. termbqz termaly termaqc termbdw termbec learnguide termdvx termagr effortapproach termahp.",,Group 04,Unit 03,2024
45448.603229166663,Last0390,First0390,CID0390,PERSON_0390,First0390,Last0390,Grade 2,Mentee,,,,,,,,,,,Above,"termbtk / termajf,reviewmatch optionmodel / termbwl,plansignal / changeapproach","termalt termctu,termanz optionmodel,termbhr termaxs/termaoo careerdialog","termarp effortapproach optionmodel termbrc,termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb",Extrovert,No preference,Structured / Process-driven / Logical,"termbec learnguide termdvx termdco termadj termcnb contextfield termblx termdvx termbrg contextfield termaqc termdru learnframe. termbec futureview optionpath termaee termczj termcto contextfield termblx termdvx careersystem, termbev termbmh resultpoint termdvx termcqj studytopic termayh. termbec termbot termdhh termagk termbin termdxn termdxu termaoo.",,Group 06,Unit 01,2024
